TransactionId,UserId,VisitYear,VisitMonth,AttractionId,Rating,ContinentId,RegionId,CountryId,CityId,AttractionCityId,AttractionTypeId,Attraction,AttractionAddress,AttractionType,VisitModeID,VisitMode,CityName,Country,Region,Continent,VisitDate,RatingCategory,VisitYearMonth,UserVisitCount,AttractionVisitCount,AttractionAverageRating,AttractionPopularity,RatingScore,VisitYearGroup,UserAverageRating,CityVisitCount
232,4371,2020,3,640,5,4,15,109,1434.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,Australia,Australia,Australia & Oceania,2020-03-01,High,2020-03,4,13198,4.267085922109411,Highly Popular,1.0,2016-2020,4.5,2225.0
233,25561,2019,6,640,5,3,14,101,3013.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,Indonesia,South East Asia,Asia,2019-06-01,High,2019-06,1,13198,4.267085922109411,Highly Popular,1.0,2016-2020,5.0,578.0
236,16514,2020,3,640,3,5,19,145,6677.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,Sweden,Northern Europe,Europe,2020-03-01,Average,2020-03,1,13198,4.267085922109411,Highly Popular,0.6,2016-2020,3.0,15.0
237,52730,2020,3,640,5,5,20,153,6972.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,Moldova,Southern Europe,Europe,2020-03-01,High,2020-03,1,13198,4.267085922109411,Highly Popular,1.0,2016-2020,5.0,6.0
238,21256,2020,3,640,5,4,16,115,5488.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,New Zealand,Oceania,Australia & Oceania,2020-03-01,High,2020-03,1,13198,4.267085922109411,Highly Popular,1.0,2016-2020,5.0,202.0
239,45191,2020,3,640,5,5,21,163,8221.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,United Kingdom,Western Europe,Europe,2020-03-01,High,2020-03,2,13198,4.267085922109411,Highly Popular,1.0,2016-2020,4.5,33.0
240,81154,2020,3,640,4,2,8,48,333.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,Canada,Northern America,America,2020-03-01,High,2020-03,4,13198,4.267085922109411,Highly Popular,0.8,2016-2020,4.0,4.0
241,57365,2020,3,640,4,2,8,48,576.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,Canada,Northern America,America,2020-03-01,High,2020-03,1,13198,4.267085922109411,Highly Popular,0.8,2016-2020,4.0,7.0
242,85847,2020,3,640,4,3,14,101,3285.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,3,Family,Douala,Indonesia,South East Asia,Asia,2020-03-01,High,2020-03,10,13198,4.267085922109411,Highly Popular,0.8,2016-2020,4.1,285.0
244,59810,2020,3,640,4,3,11,70,2282.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,4,Friends,Douala,Hong Kong,East Asia,Asia,2020-03-01,High,2020-03,1,13198,4.267085922109411,Highly Popular,0.8,2016-2020,4.0,370.0
246,16482,2020,1,640,5,2,8,51,1972.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,4,Friends,Douala,United States,Northern America,America,2020-01-01,High,2020-01,1,13198,4.267085922109411,Highly Popular,1.0,2016-2020,5.0,3.0
249,45653,2020,2,640,5,4,16,115,5671.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,New Zealand,Oceania,Australia & Oceania,2020-02-01,High,2020-02,1,13198,4.267085922109411,Highly Popular,1.0,2016-2020,5.0,148.0
250,70967,2020,3,640,5,3,14,101,3285.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,5,Solo,Douala,Indonesia,South East Asia,Asia,2020-03-01,High,2020-03,9,13198,4.267085922109411,Highly Popular,1.0,2016-2020,4.666666666666667,285.0
252,63138,2020,2,640,4,2,8,51,765.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,4,Friends,Douala,United States,Northern America,America,2020-02-01,High,2020-02,14,13198,4.267085922109411,Highly Popular,0.8,2016-2020,4.071428571428571,68.0
254,17811,2020,2,640,5,3,14,108,3667.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,5,Solo,Douala,Vietnam,South East Asia,Asia,2020-02-01,High,2020-02,1,13198,4.267085922109411,Highly Popular,1.0,2016-2020,5.0,89.0
258,10370,2020,2,640,4,3,12,86,2564.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,5,Solo,Douala,Qatar,Middle East,Asia,2020-02-01,High,2020-02,1,13198,4.267085922109411,Highly Popular,0.8,2016-2020,4.0,112.0
259,28567,2020,2,640,5,5,21,163,743.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,United Kingdom,Western Europe,Europe,2020-02-01,High,2020-02,2,13198,4.267085922109411,Highly Popular,1.0,2016-2020,5.0,96.0
262,43435,2020,2,640,4,4,15,109,935.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,5,Solo,Douala,Australia,Australia,Australia & Oceania,2020-02-01,High,2020-02,1,13198,4.267085922109411,Highly Popular,0.8,2016-2020,4.0,180.0
264,25621,2020,2,640,5,4,15,109,4335.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,4,Friends,Douala,Australia,Australia,Australia & Oceania,2020-02-01,High,2020-02,1,13198,4.267085922109411,Highly Popular,1.0,2016-2020,5.0,2.0
266,24948,2020,2,640,5,2,8,51,1327.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,United States,Northern America,America,2020-02-01,High,2020-02,1,13198,4.267085922109411,Highly Popular,1.0,2016-2020,5.0,47.0
268,14459,2020,2,640,5,5,19,145,6651.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,4,Friends,Douala,Sweden,Northern Europe,Europe,2020-02-01,High,2020-02,1,13198,4.267085922109411,Highly Popular,1.0,2016-2020,5.0,24.0
273,57716,2020,2,640,3,4,15,109,535.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,4,Friends,Douala,Australia,Australia,Australia & Oceania,2020-02-01,Average,2020-02,2,13198,4.267085922109411,Highly Popular,0.6,2016-2020,3.0,1510.0
278,77961,2020,2,640,5,5,21,163,1459.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,United Kingdom,Western Europe,Europe,2020-02-01,High,2020-02,1,13198,4.267085922109411,Highly Popular,1.0,2016-2020,5.0,4.0
279,32533,2020,2,640,5,2,9,55,2225.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,3,Family,Douala,Chile,South America,America,2020-02-01,High,2020-02,2,13198,4.267085922109411,Highly Popular,1.0,2016-2020,5.0,28.0
282,8481,2020,2,640,5,4,15,109,4571.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,Australia,Australia,Australia & Oceania,2020-02-01,High,2020-02,1,13198,4.267085922109411,Highly Popular,1.0,2016-2020,5.0,9.0
284,53690,2019,4,640,5,4,16,115,337.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,3,Family,Douala,New Zealand,Oceania,Australia & Oceania,2019-04-01,High,2019-04,3,13198,4.267085922109411,Highly Popular,1.0,2016-2020,3.6666666666666665,81.0
286,51055,2020,2,640,4,5,21,160,4011.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,Ireland,Western Europe,Europe,2020-02-01,High,2020-02,1,13198,4.267085922109411,Highly Popular,0.8,2016-2020,4.0,2.0
288,62791,2020,2,640,3,5,21,163,1396.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,United Kingdom,Western Europe,Europe,2020-02-01,Average,2020-02,6,13198,4.267085922109411,Highly Popular,0.6,2016-2020,3.8333333333333335,204.0
290,23746,2020,2,640,5,5,21,163,1633.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,United Kingdom,Western Europe,Europe,2020-02-01,High,2020-02,2,13198,4.267085922109411,Highly Popular,1.0,2016-2020,5.0,27.0
293,46065,2020,2,640,4,2,9,54,2209.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,Brazil,South America,America,2020-02-01,High,2020-02,1,13198,4.267085922109411,Highly Popular,0.8,2016-2020,4.0,34.0
297,58995,2020,1,640,5,4,15,109,1434.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,3,Family,Douala,Australia,Australia,Australia & Oceania,2020-01-01,High,2020-01,2,13198,4.267085922109411,Highly Popular,1.0,2016-2020,5.0,2225.0
298,75223,2020,2,640,5,4,15,109,4646.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,Australia,Australia,Australia & Oceania,2020-02-01,High,2020-02,1,13198,4.267085922109411,Highly Popular,1.0,2016-2020,5.0,11.0
300,11099,2020,2,640,5,5,21,163,780.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,United Kingdom,Western Europe,Europe,2020-02-01,High,2020-02,4,13198,4.267085922109411,Highly Popular,1.0,2016-2020,4.5,75.0
308,39393,2020,2,640,5,2,8,48,545.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,Canada,Northern America,America,2020-02-01,High,2020-02,1,13198,4.267085922109411,Highly Popular,1.0,2016-2020,5.0,288.0
309,4453,2020,2,640,5,5,19,144,6609.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,Norway,Northern Europe,Europe,2020-02-01,High,2020-02,1,13198,4.267085922109411,Highly Popular,1.0,2016-2020,5.0,59.0
310,53132,2020,2,640,3,4,15,109,2111.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,Australia,Australia,Australia & Oceania,2020-02-01,Average,2020-02,3,13198,4.267085922109411,Highly Popular,0.6,2016-2020,3.6666666666666665,7.0
312,34227,2020,2,640,5,5,21,163,7977.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,United Kingdom,Western Europe,Europe,2020-02-01,High,2020-02,1,13198,4.267085922109411,Highly Popular,1.0,2016-2020,5.0,2.0
313,18600,2020,2,640,4,5,21,163,426.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,4,Friends,Douala,United Kingdom,Western Europe,Europe,2020-02-01,High,2020-02,1,13198,4.267085922109411,Highly Popular,0.8,2016-2020,4.0,1580.0
314,78886,2020,1,640,5,4,15,109,1434.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,3,Family,Douala,Australia,Australia,Australia & Oceania,2020-01-01,High,2020-01,1,13198,4.267085922109411,Highly Popular,1.0,2016-2020,5.0,2225.0
315,18325,2020,2,640,1,3,11,69,2282.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,4,Friends,Douala,China,East Asia,Asia,2020-02-01,Low,2020-02,4,13198,4.267085922109411,Highly Popular,0.2,2016-2020,1.25,370.0
316,30475,2020,2,640,5,2,8,48,441.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,5,Solo,Douala,Canada,Northern America,America,2020-02-01,High,2020-02,2,13198,4.267085922109411,Highly Popular,1.0,2016-2020,5.0,80.0
320,51292,2020,2,640,4,5,21,163,8688.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,United Kingdom,Western Europe,Europe,2020-02-01,High,2020-02,2,13198,4.267085922109411,Highly Popular,0.8,2016-2020,4.0,13.0
321,74902,2020,2,640,2,5,21,163,8314.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,United Kingdom,Western Europe,Europe,2020-02-01,Low,2020-02,1,13198,4.267085922109411,Highly Popular,0.4,2016-2020,2.0,5.0
325,30233,2020,2,640,5,5,17,127,6062.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,4,Friends,Douala,Latvia,Central Europe,Europe,2020-02-01,High,2020-02,1,13198,4.267085922109411,Highly Popular,1.0,2016-2020,5.0,34.0
328,42707,2020,2,640,4,2,8,51,859.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,United States,Northern America,America,2020-02-01,High,2020-02,1,13198,4.267085922109411,Highly Popular,0.8,2016-2020,4.0,128.0
330,25682,2020,2,640,5,2,8,48,384.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,Canada,Northern America,America,2020-02-01,High,2020-02,3,13198,4.267085922109411,Highly Popular,1.0,2016-2020,4.666666666666667,9.0
331,38154,2019,5,640,5,5,19,142,6544.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,4,Friends,Douala,Finland,Northern Europe,Europe,2019-05-01,High,2019-05,3,13198,4.267085922109411,Highly Popular,1.0,2016-2020,5.0,10.0
333,44234,2020,2,640,5,2,8,50,616.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,5,Solo,Douala,Mexico,Northern America,America,2020-02-01,High,2020-02,1,13198,4.267085922109411,Highly Popular,1.0,2016-2020,5.0,1.0
334,22217,2020,2,640,5,2,8,51,682.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,4,Friends,Douala,United States,Northern America,America,2020-02-01,High,2020-02,1,13198,4.267085922109411,Highly Popular,1.0,2016-2020,5.0,10.0
338,12892,2020,2,640,5,2,8,51,1320.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,United States,Northern America,America,2020-02-01,High,2020-02,1,13198,4.267085922109411,Highly Popular,1.0,2016-2020,5.0,3.0
339,47829,2020,1,640,5,5,21,163,8315.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,United Kingdom,Western Europe,Europe,2020-01-01,High,2020-01,4,13198,4.267085922109411,Highly Popular,1.0,2016-2020,4.75,11.0
344,21300,2020,2,640,2,3,14,101,3013.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,4,Friends,Douala,Indonesia,South East Asia,Asia,2020-02-01,Low,2020-02,2,13198,4.267085922109411,Highly Popular,0.4,2016-2020,3.5,578.0
345,17884,2019,10,640,5,5,21,163,426.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,4,Friends,Douala,United Kingdom,Western Europe,Europe,2019-10-01,High,2019-10,1,13198,4.267085922109411,Highly Popular,1.0,2016-2020,5.0,1580.0
346,53500,2020,2,640,4,3,14,107,3567.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,5,Solo,Douala,Thailand,South East Asia,Asia,2020-02-01,High,2020-02,2,13198,4.267085922109411,Highly Popular,0.8,2016-2020,4.0,235.0
347,76106,2020,2,640,5,5,21,163,386.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,3,Family,Douala,United Kingdom,Western Europe,Europe,2020-02-01,High,2020-02,3,13198,4.267085922109411,Highly Popular,1.0,2016-2020,4.666666666666667,6.0
348,47053,2020,2,640,5,4,15,109,3687.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,4,Friends,Douala,Australia,Australia,Australia & Oceania,2020-02-01,High,2020-02,2,13198,4.267085922109411,Highly Popular,1.0,2016-2020,5.0,991.0
349,85394,2019,3,640,4,4,16,115,5556.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,3,Family,Douala,New Zealand,Oceania,Australia & Oceania,2019-03-01,High,2019-03,2,13198,4.267085922109411,Highly Popular,0.8,2016-2020,4.5,3.0
351,87911,2020,1,640,5,2,8,51,1552.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,United States,Northern America,America,2020-01-01,High,2020-01,1,13198,4.267085922109411,Highly Popular,1.0,2016-2020,5.0,303.0
353,75196,2020,1,640,3,5,17,122,5748.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,3,Family,Douala,Croatia,Central Europe,Europe,2020-01-01,Average,2020-01,3,13198,4.267085922109411,Highly Popular,0.6,2016-2020,3.3333333333333335,28.0
354,85613,2020,1,640,5,4,15,109,1434.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,3,Family,Douala,Australia,Australia,Australia & Oceania,2020-01-01,High,2020-01,1,13198,4.267085922109411,Highly Popular,1.0,2016-2020,5.0,2225.0
361,9756,2020,1,640,3,4,15,109,3687.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,5,Solo,Douala,Australia,Australia,Australia & Oceania,2020-01-01,Average,2020-01,1,13198,4.267085922109411,Highly Popular,0.6,2016-2020,3.0,991.0
365,85188,2020,1,640,4,3,14,101,3285.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,4,Friends,Douala,Indonesia,South East Asia,Asia,2020-01-01,High,2020-01,1,13198,4.267085922109411,Highly Popular,0.8,2016-2020,4.0,285.0
368,21447,2020,1,640,4,5,21,163,426.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,4,Friends,Douala,United Kingdom,Western Europe,Europe,2020-01-01,High,2020-01,1,13198,4.267085922109411,Highly Popular,0.8,2016-2020,4.0,1580.0
370,70281,2020,1,640,5,5,21,163,8513.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,United Kingdom,Western Europe,Europe,2020-01-01,High,2020-01,2,13198,4.267085922109411,Highly Popular,1.0,2016-2020,5.0,118.0
371,68787,2020,1,640,5,2,8,51,2024.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,United States,Northern America,America,2020-01-01,High,2020-01,4,13198,4.267085922109411,Highly Popular,1.0,2016-2020,4.75,24.0
373,4179,2020,1,640,4,3,13,93,2670.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,3,Family,Douala,India,South Asia,Asia,2020-01-01,High,2020-01,1,13198,4.267085922109411,Highly Popular,0.8,2016-2020,4.0,1.0
374,58932,2020,1,640,5,5,21,163,8449.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,United Kingdom,Western Europe,Europe,2020-01-01,High,2020-01,2,13198,4.267085922109411,Highly Popular,1.0,2016-2020,5.0,2.0
376,5021,2020,1,640,4,4,15,109,1434.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,4,Friends,Douala,Australia,Australia,Australia & Oceania,2020-01-01,High,2020-01,6,13198,4.267085922109411,Highly Popular,0.8,2016-2020,4.0,2225.0
379,82983,2020,1,640,4,4,15,109,3750.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,5,Solo,Douala,Australia,Australia,Australia & Oceania,2020-01-01,High,2020-01,1,13198,4.267085922109411,Highly Popular,0.8,2016-2020,4.0,173.0
386,19681,2020,1,640,3,4,15,109,535.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,3,Family,Douala,Australia,Australia,Australia & Oceania,2020-01-01,Average,2020-01,1,13198,4.267085922109411,Highly Popular,0.6,2016-2020,3.0,1510.0
387,23890,2020,1,640,3,5,19,141,6424.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,3,Family,Douala,Denmark,Northern Europe,Europe,2020-01-01,Average,2020-01,1,13198,4.267085922109411,Highly Popular,0.6,2016-2020,3.0,82.0
389,75107,2020,1,640,5,2,8,51,1267.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,United States,Northern America,America,2020-01-01,High,2020-01,1,13198,4.267085922109411,Highly Popular,1.0,2016-2020,5.0,1.0
391,20362,2020,1,640,5,5,21,163,1396.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,United Kingdom,Western Europe,Europe,2020-01-01,High,2020-01,2,13198,4.267085922109411,Highly Popular,1.0,2016-2020,3.5,204.0
392,48488,2020,1,640,5,4,15,109,1434.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,5,Solo,Douala,Australia,Australia,Australia & Oceania,2020-01-01,High,2020-01,2,13198,4.267085922109411,Highly Popular,1.0,2016-2020,5.0,2225.0
393,39504,2020,1,640,5,3,14,105,3458.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,Philippines,South East Asia,Asia,2020-01-01,High,2020-01,2,13198,4.267085922109411,Highly Popular,1.0,2016-2020,3.5,2.0
