TransactionId,UserId,VisitYear,VisitMonth,AttractionId,Rating,ContinentId,RegionId,CountryId,CityId,AttractionCityId,AttractionTypeId,Attraction,AttractionAddress,AttractionType,VisitModeID,VisitMode,CityName,Country,Region,Continent,VisitDate,RatingCategory,VisitYearMonth
12619,12112,2015,11,640,4,2,8,51,1366,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,4,Friends,Douala,United States,Northern America,America,2015-11-01,High,2015-11
12620,51141,2015,10,640,5,2,8,51,900,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,United States,Northern America,America,2015-10-01,High,2015-10
12623,45201,2015,11,640,5,4,15,109,3687,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,Australia,Australia,Australia & Oceania,2015-11-01,High,2015-11
12625,37144,2015,9,640,5,3,14,106,3551,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,4,Friends,Douala,Singapore,South East Asia,Asia,2015-09-01,High,2015-09
12626,21780,2015,11,640,3,4,15,109,5259,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,Australia,Australia,Australia & Oceania,2015-11-01,Average,2015-11
12627,47749,2015,10,640,4,5,21,163,8210,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,United Kingdom,Western Europe,Europe,2015-10-01,High,2015-10
12629,54857,2015,11,640,4,3,14,101,3013,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,Indonesia,South East Asia,Asia,2015-11-01,High,2015-11
12630,57220,2015,10,640,3,5,21,163,426,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,5,Solo,Douala,United Kingdom,Western Europe,Europe,2015-10-01,Average,2015-10
12631,40596,2015,10,640,5,5,21,163,8226,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,United Kingdom,Western Europe,Europe,2015-10-01,High,2015-10
12633,79266,2015,11,640,5,4,15,109,26,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,Australia,Australia,Australia & Oceania,2015-11-01,High,2015-11
12634,16865,2015,11,640,5,4,15,109,4316,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,Australia,Australia,Australia & Oceania,2015-11-01,High,2015-11
12636,62070,2015,11,640,4,4,15,109,3853,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,Australia,Australia,Australia & Oceania,2015-11-01,High,2015-11
12637,17456,2014,12,640,4,4,15,109,535,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,4,Friends,Douala,Australia,Australia,Australia & Oceania,2014-12-01,High,2014-12
12638,48245,2015,11,640,5,2,8,51,1787,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,United States,Northern America,America,2015-11-01,High,2015-11
12639,33174,2015,11,640,5,3,14,107,3649,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,Thailand,South East Asia,Asia,2015-11-01,High,2015-11
12640,70085,2015,11,640,5,4,15,109,3920,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,5,Solo,Douala,Australia,Australia,Australia & Oceania,2015-11-01,High,2015-11
12643,12925,2015,11,640,5,4,15,109,3687,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,4,Friends,Douala,Australia,Australia,Australia & Oceania,2015-11-01,High,2015-11
12644,12783,2015,11,640,4,4,15,109,4983,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,4,Friends,Douala,Australia,Australia,Australia & Oceania,2015-11-01,High,2015-11
12646,81592,2015,10,640,4,3,13,93,2787,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,3,Family,Douala,India,South Asia,Asia,2015-10-01,High,2015-10
12648,71705,2015,11,640,5,4,15,109,1434,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,4,Friends,Douala,Australia,Australia,Australia & Oceania,2015-11-01,High,2015-11
12651,554,2015,10,640,4,5,19,142,6520,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,Finland,Northern Europe,Europe,2015-10-01,High,2015-10
12652,31225,2015,10,640,5,2,8,51,1376,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,3,Family,Douala,United States,Northern America,America,2015-10-01,High,2015-10
12653,19304,2015,10,640,4,3,13,93,2690,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,3,Family,Douala,India,South Asia,Asia,2015-10-01,High,2015-10
12654,21122,2015,11,640,4,2,8,48,371,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,Canada,Northern America,America,2015-11-01,High,2015-11
12655,47742,2015,11,640,5,2,8,51,876,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,5,Solo,Douala,United States,Northern America,America,2015-11-01,High,2015-11
12657,13293,2015,10,640,4,5,21,163,8174,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,United Kingdom,Western Europe,Europe,2015-10-01,High,2015-10
12658,77586,2015,10,640,4,5,21,163,426,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,United Kingdom,Western Europe,Europe,2015-10-01,High,2015-10
12661,28596,2015,11,640,4,3,14,101,3085,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,4,Friends,Douala,Indonesia,South East Asia,Asia,2015-11-01,High,2015-11
12662,5885,2015,10,640,4,3,14,101,3098,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,4,Friends,Douala,Indonesia,South East Asia,Asia,2015-10-01,High,2015-10
12663,64843,2015,10,640,4,4,15,109,1434,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,4,Friends,Douala,Australia,Australia,Australia & Oceania,2015-10-01,High,2015-10
12664,21477,2015,11,640,3,4,15,109,5118,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,3,Family,Douala,Australia,Australia,Australia & Oceania,2015-11-01,Average,2015-11
12665,69419,2015,11,640,4,4,15,109,3969,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,4,Friends,Douala,Australia,Australia,Australia & Oceania,2015-11-01,High,2015-11
12666,45201,2015,11,640,4,4,15,109,3687,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,Australia,Australia,Australia & Oceania,2015-11-01,High,2015-11
12667,3431,2015,11,640,5,4,15,109,535,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,3,Family,Douala,Australia,Australia,Australia & Oceania,2015-11-01,High,2015-11
12668,23050,2015,11,640,3,3,14,103,3354,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,5,Solo,Douala,Malaysia,South East Asia,Asia,2015-11-01,Average,2015-11
12670,34159,2015,10,640,5,5,21,163,426,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,United Kingdom,Western Europe,Europe,2015-10-01,High,2015-10
12671,6494,2015,10,640,4,5,17,125,5824,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,4,Friends,Douala,Germany,Central Europe,Europe,2015-10-01,High,2015-10
12672,19247,2015,2,640,3,3,14,103,3367,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,3,Family,Douala,Malaysia,South East Asia,Asia,2015-02-01,Average,2015-02
12674,33772,2015,10,640,4,4,15,109,4940,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,4,Friends,Douala,Australia,Australia,Australia & Oceania,2015-10-01,High,2015-10
12675,61017,2015,10,640,4,4,16,115,5488,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,3,Family,Douala,New Zealand,Oceania,Australia & Oceania,2015-10-01,High,2015-10
12676,12028,2015,10,640,5,4,15,109,1434,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,Australia,Australia,Australia & Oceania,2015-10-01,High,2015-10
12677,77145,2015,10,640,5,3,14,101,3071,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,1,Business,Douala,Indonesia,South East Asia,Asia,2015-10-01,High,2015-10
12678,20258,2014,12,640,5,5,20,155,6990,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,4,Friends,Douala,Portugal,Southern Europe,Europe,2014-12-01,High,2014-12
12679,38510,2015,10,640,5,4,16,115,178,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,New Zealand,Oceania,Australia & Oceania,2015-10-01,High,2015-10
12680,62380,2015,11,640,3,2,8,48,545,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,Canada,Northern America,America,2015-11-01,Average,2015-11
12682,87490,2015,10,640,4,4,16,115,5488,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,New Zealand,Oceania,Australia & Oceania,2015-10-01,High,2015-10
12684,65939,2015,10,640,4,5,21,163,780,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,United Kingdom,Western Europe,Europe,2015-10-01,High,2015-10
12685,30360,2015,11,640,4,4,15,109,1434,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,Australia,Australia,Australia & Oceania,2015-11-01,High,2015-11
12686,8133,2015,10,640,4,5,20,155,7021,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,Portugal,Southern Europe,Europe,2015-10-01,High,2015-10
12687,2893,2015,9,640,5,3,11,73,2431,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,South Korea,East Asia,Asia,2015-09-01,High,2015-09
12688,8058,2015,10,640,4,5,19,141,6452,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,3,Family,Douala,Denmark,Northern Europe,Europe,2015-10-01,High,2015-10
12689,58531,2015,9,640,3,5,17,130,6120,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,4,Friends,Douala,Poland,Central Europe,Europe,2015-09-01,Average,2015-09
12690,65691,2015,10,640,5,2,8,51,1366,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,4,Friends,Douala,United States,Northern America,America,2015-10-01,High,2015-10
12691,83845,2015,10,640,5,2,8,51,1451,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,United States,Northern America,America,2015-10-01,High,2015-10
12692,87602,2015,10,640,4,4,15,109,3996,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,3,Family,Douala,Australia,Australia,Australia & Oceania,2015-10-01,High,2015-10
12693,74130,2015,10,640,5,5,21,163,426,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,4,Friends,Douala,United Kingdom,Western Europe,Europe,2015-10-01,High,2015-10
12694,35470,2015,11,640,5,2,8,51,1552,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,United States,Northern America,America,2015-11-01,High,2015-11
12695,69300,2015,10,640,4,5,21,163,426,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,United Kingdom,Western Europe,Europe,2015-10-01,High,2015-10
12696,18043,2015,10,640,3,5,21,163,426,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,United Kingdom,Western Europe,Europe,2015-10-01,Average,2015-10
12697,36922,2015,11,640,5,5,21,163,1228,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,United Kingdom,Western Europe,Europe,2015-11-01,High,2015-11
12698,44586,2014,12,640,5,3,14,101,3013,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,3,Family,Douala,Indonesia,South East Asia,Asia,2014-12-01,High,2014-12
12699,17772,2015,10,640,4,2,8,48,335,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,5,Solo,Douala,Canada,Northern America,America,2015-10-01,High,2015-10
12700,1088,2015,10,640,4,5,21,163,8221,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,4,Friends,Douala,United Kingdom,Western Europe,Europe,2015-10-01,High,2015-10
12701,31930,2015,10,640,4,2,8,48,580,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,5,Solo,Douala,Canada,Northern America,America,2015-10-01,High,2015-10
12703,29333,2015,11,640,4,2,8,51,1177,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,United States,Northern America,America,2015-11-01,High,2015-11
12704,41697,2015,11,640,4,3,14,107,3564,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,Thailand,South East Asia,Asia,2015-11-01,High,2015-11
12705,66901,2015,10,640,5,5,21,163,8908,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,United Kingdom,Western Europe,Europe,2015-10-01,High,2015-10
12706,81906,2015,10,640,5,4,15,109,3915,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,3,Family,Douala,Australia,Australia,Australia & Oceania,2015-10-01,High,2015-10
12707,83868,2015,9,640,5,4,16,115,5675,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,3,Family,Douala,New Zealand,Oceania,Australia & Oceania,2015-09-01,High,2015-09
12708,53064,2015,10,640,4,3,14,101,3098,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,Indonesia,South East Asia,Asia,2015-10-01,High,2015-10
12709,28652,2015,6,640,5,3,14,101,3225,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,3,Family,Douala,Indonesia,South East Asia,Asia,2015-06-01,High,2015-06
12710,34945,2015,11,640,5,2,8,51,1847,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,3,Family,Douala,United States,Northern America,America,2015-11-01,High,2015-11
12711,13314,2015,11,640,5,4,15,109,3915,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,4,Friends,Douala,Australia,Australia,Australia & Oceania,2015-11-01,High,2015-11
12712,54667,2015,11,640,4,4,15,109,3687,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,5,Solo,Douala,Australia,Australia,Australia & Oceania,2015-11-01,High,2015-11
12713,43624,2015,11,640,3,4,15,109,1434,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,3,Family,Douala,Australia,Australia,Australia & Oceania,2015-11-01,Average,2015-11
12714,2198,2015,10,640,2,4,15,109,5335,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,Australia,Australia,Australia & Oceania,2015-10-01,Low,2015-10
12715,64230,2015,11,640,5,4,15,109,1434,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,Australia,Australia,Australia & Oceania,2015-11-01,High,2015-11
12717,46028,2015,9,640,5,4,15,109,3981,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,3,Family,Douala,Australia,Australia,Australia & Oceania,2015-09-01,High,2015-09
12718,37105,2015,11,640,4,2,8,51,1313,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,3,Family,Douala,United States,Northern America,America,2015-11-01,High,2015-11
12719,8307,2016,3,640,4,3,14,106,3551,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,3,Family,Douala,Singapore,South East Asia,Asia,2016-03-01,High,2016-03
12720,22962,2016,3,640,3,2,8,51,1950,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,5,Solo,Douala,United States,Northern America,America,2016-03-01,Average,2016-03
12722,16820,2016,3,640,5,2,8,51,1810,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,4,Friends,Douala,United States,Northern America,America,2016-03-01,High,2016-03
12723,54865,2016,3,640,4,5,21,163,426,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,3,Family,Douala,United Kingdom,Western Europe,Europe,2016-03-01,High,2016-03
12725,80540,2016,3,640,4,4,15,109,1434,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,Australia,Australia,Australia & Oceania,2016-03-01,High,2016-03
12727,29995,2015,10,640,3,5,19,144,6609,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,4,Friends,Douala,Norway,Northern Europe,Europe,2015-10-01,Average,2015-10
12728,78015,2016,3,640,5,5,21,163,8746,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,United Kingdom,Western Europe,Europe,2016-03-01,High,2016-03
12730,21401,2016,3,640,5,4,15,109,5011,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,5,Solo,Douala,Australia,Australia,Australia & Oceania,2016-03-01,High,2016-03
